1.380000000000000071e+01,6.779999999999999716e+01,6.599999999999999645e+00,8.290000000000000568e+01,7.700000000000000178e+00,2.860000000000000142e+01,4.799999999999999822e+00,1.839999999999999858e+01,2.081999999999999886e+02,2.319999999999999929e+01,4.920000000000000284e+01,4.200000000000000178e+00,8.300000000000000711e+00,5.570000000000000284e+01,3.210000000000000142e+01,4.189999999999999858e+01,7.099999999999999645e+00,6.400000000000000355e+00,1.899999999999999911e+00,3.439999999999999858e+01,1.350000000000000000e+01,2.728000000000000000e+04,9.000000000000000000e+00
1.000000000000000000e+01,6.060000000000000142e+01,7.599999999999999645e+00,7.929999999999999716e+01,1.030000000000000071e+01,6.299999999999999822e+00,3.299999999999999822e+00,2.500000000000000000e+01,1.386999999999999886e+02,1.430000000000000071e+01,3.720000000000000284e+01,6.200000000000000178e+00,3.799999999999999822e+00,2.700000000000000000e+01,2.030000000000000071e+01,3.100000000000000000e+01,2.200000000000000178e+00,6.099999999999999645e+00,1.300000000000000044e+00,4.060000000000000142e+01,6.299999999999999822e+00,4.150900000000000000e+04,5.500000000000000000e+00
1.090000000000000036e+01,5.420000000000000284e+01,9.699999999999999289e+00,7.909999999999999432e+01,1.019999999999999929e+01,1.050000000000000000e+01,3.000000000000000000e+00,2.039999999999999858e+01,1.436999999999999886e+02,2.189999999999999858e+01,5.889999999999999858e+01,3.100000000000000089e+00,5.400000000000000355e+00,3.470000000000000284e+01,1.459999999999999964e+01,2.669999999999999929e+01,8.900000000000000355e+00,1.240000000000000036e+01,3.799999999999999822e+00,3.970000000000000284e+01,1.819999999999999929e+01,2.494100000000000000e+04,7.500000000000000000e+00
1.830000000000000071e+01,7.650000000000000000e+01,8.500000000000000000e+00,7.329999999999999716e+01,8.300000000000000711e+00,4.450000000000000000e+01,4.700000000000000178e+00,2.289999999999999858e+01,1.580999999999999943e+02,1.680000000000000071e+01,7.209999999999999432e+01,5.299999999999999822e+00,4.900000000000000355e+00,3.689999999999999858e+01,1.309999999999999964e+01,3.910000000000000142e+01,1.680000000000000071e+01,1.710000000000000142e+01,1.119999999999999929e+01,3.210000000000000142e+01,3.489999999999999858e+01,2.035500000000000000e+04,9.000000000000000000e+00
1.419999999999999929e+01,6.609999999999999432e+01,6.900000000000000355e+00,7.979999999999999716e+01,8.699999999999999289e+00,4.170000000000000284e+01,3.299999999999999822e+00,2.330000000000000071e+01,1.686999999999999886e+02,1.590000000000000036e+01,4.820000000000000284e+01,4.700000000000000178e+00,4.700000000000000178e+00,4.489999999999999858e+01,1.480000000000000071e+01,3.789999999999999858e+01,4.000000000000000000e+00,1.230000000000000071e+01,4.400000000000000355e+00,3.460000000000000142e+01,1.869999999999999929e+01,2.361700000000000000e+04,1.059999999999999964e+01
1.580000000000000071e+01,6.709999999999999432e+01,7.700000000000000178e+00,7.990000000000000568e+01,1.019999999999999929e+01,3.700000000000000000e+01,4.099999999999999645e+00,2.989999999999999858e+01,1.694000000000000057e+02,1.919999999999999929e+01,6.020000000000000284e+01,5.700000000000000178e+00,5.299999999999999822e+00,4.129999999999999716e+01,1.789999999999999858e+01,4.200000000000000000e+01,9.300000000000000711e+00,1.080000000000000071e+01,5.599999999999999645e+00,3.160000000000000142e+01,2.200000000000000000e+01,2.671300000000000000e+04,1.030000000000000071e+01
1.250000000000000000e+01,6.470000000000000284e+01,6.799999999999999822e+00,8.270000000000000284e+01,9.900000000000000355e+00,1.989999999999999858e+01,3.700000000000000178e+00,2.369999999999999929e+01,1.915000000000000000e+02,2.589999999999999858e+01,4.250000000000000000e+01,5.200000000000000178e+00,4.900000000000000355e+00,5.389999999999999858e+01,2.439999999999999858e+01,3.200000000000000000e+01,2.399999999999999911e+00,8.300000000000000711e+00,4.799999999999999822e+00,3.489999999999999858e+01,1.800000000000000000e+01,2.634700000000000000e+04,8.599999999999999645e+00
1.710000000000000142e+01,8.350000000000000000e+01,8.300000000000000711e+00,7.759999999999999432e+01,8.800000000000000711e+00,6.150000000000000000e+01,8.599999999999999645e+00,2.989999999999999858e+01,1.510000000000000000e+02,1.540000000000000036e+01,8.959999999999999432e+01,6.500000000000000000e+00,4.599999999999999645e+00,3.339999999999999858e+01,2.189999999999999858e+01,4.029999999999999716e+01,3.000000000000000000e+00,1.280000000000000071e+01,5.799999999999999822e+00,3.500000000000000000e+01,2.839999999999999858e+01,2.125700000000000000e+04,1.080000000000000071e+01
2.000000000000000000e+01,8.859999999999999432e+01,6.900000000000000355e+00,7.409999999999999432e+01,7.599999999999999645e+00,6.820000000000000284e+01,7.000000000000000000e+00,1.440000000000000036e+01,1.525999999999999943e+02,1.769999999999999929e+01,5.860000000000000142e+01,5.500000000000000000e+00,5.599999999999999645e+00,3.779999999999999716e+01,2.730000000000000071e+01,3.820000000000000284e+01,9.400000000000000355e+00,1.860000000000000142e+01,1.000000000000000000e+01,3.689999999999999858e+01,3.700000000000000000e+01,1.524600000000000000e+04,1.150000000000000000e+01
2.030000000000000071e+01,8.670000000000000284e+01,6.700000000000000178e+00,7.750000000000000000e+01,8.800000000000000711e+00,6.970000000000000284e+01,1.269999999999999929e+01,1.839999999999999858e+01,1.351999999999999886e+02,1.559999999999999964e+01,6.360000000000000142e+01,1.180000000000000071e+01,9.300000000000000711e+00,2.769999999999999929e+01,2.560000000000000142e+01,2.760000000000000142e+01,1.580000000000000071e+01,1.910000000000000142e+01,8.400000000000000355e+00,3.629999999999999716e+01,4.189999999999999858e+01,1.541100000000000000e+04,1.290000000000000036e+01
1.850000000000000000e+01,7.770000000000000284e+01,7.299999999999999822e+00,7.440000000000000568e+01,7.500000000000000000e+00,6.339999999999999858e+01,4.700000000000000178e+00,1.660000000000000142e+01,1.339000000000000057e+02,1.340000000000000036e+01,5.270000000000000284e+01,4.599999999999999645e+00,5.700000000000000178e+00,3.250000000000000000e+01,3.770000000000000284e+01,3.600000000000000000e+01,1.009999999999999964e+01,1.459999999999999964e+01,5.799999999999999822e+00,3.039999999999999858e+01,2.569999999999999929e+01,2.048900000000000000e+04,9.300000000000000711e+00
1.819999999999999929e+01,6.350000000000000000e+01,7.200000000000000178e+00,7.820000000000000284e+01,9.400000000000000355e+00,6.609999999999999432e+01,8.599999999999999645e+00,9.199999999999999289e+00,1.486999999999999886e+02,1.369999999999999929e+01,7.570000000000000284e+01,1.019999999999999929e+01,4.299999999999999822e+00,3.770000000000000284e+01,1.750000000000000000e+01,3.189999999999999858e+01,8.400000000000000355e+00,1.719999999999999929e+01,3.200000000000000178e+00,2.669999999999999929e+01,1.850000000000000000e+01,2.902600000000000000e+04,7.500000000000000000e+00
1.919999999999999929e+01,8.070000000000000284e+01,1.230000000000000071e+01,7.090000000000000568e+01,1.169999999999999929e+01,7.790000000000000568e+01,2.900000000000000000e+01,2.630000000000000071e+01,2.110999999999999943e+02,2.660000000000000142e+01,9.409999999999999432e+01,2.269999999999999929e+01,9.800000000000000711e+00,4.800000000000000000e+01,5.250000000000000000e+01,5.350000000000000000e+01,9.699999999999999289e+00,3.260000000000000142e+01,1.119999999999999929e+01,3.829999999999999716e+01,3.679999999999999716e+01,1.339100000000000000e+04,1.230000000000000071e+01
1.880000000000000071e+01,6.039999999999999858e+01,9.099999999999999645e+00,7.550000000000000000e+01,1.080000000000000071e+01,4.920000000000000284e+01,8.500000000000000000e+00,1.450000000000000000e+01,1.395999999999999943e+02,1.240000000000000036e+01,1.070000000000000000e+02,6.599999999999999645e+00,5.099999999999999645e+00,2.739999999999999858e+01,1.660000000000000142e+01,3.329999999999999716e+01,3.600000000000000089e+00,1.569999999999999929e+01,2.000000000000000000e+00,2.289999999999999858e+01,1.340000000000000036e+01,3.959600000000000000e+04,6.000000000000000000e+00
1.800000000000000000e+01,8.009999999999999432e+01,1.540000000000000036e+01,7.290000000000000568e+01,1.430000000000000071e+01,8.179999999999999716e+01,3.439999999999999858e+01,3.370000000000000284e+01,2.618999999999999773e+02,2.980000000000000071e+01,1.139000000000000057e+02,2.850000000000000000e+01,1.330000000000000071e+01,7.459999999999999432e+01,6.979999999999999716e+01,5.679999999999999716e+01,5.799999999999999822e+00,2.700000000000000000e+01,5.700000000000000178e+00,3.900000000000000000e+01,2.500000000000000000e+01,1.592000000000000000e+04,2.100000000000000000e+01
2.010000000000000142e+01,8.840000000000000568e+01,1.700000000000000000e+01,7.140000000000000568e+01,1.750000000000000000e+01,1.149000000000000057e+02,4.000000000000000000e+01,5.470000000000000284e+01,2.915000000000000000e+02,3.139999999999999858e+01,1.182000000000000028e+02,3.600000000000000000e+01,1.900000000000000000e+01,6.529999999999999716e+01,7.500000000000000000e+01,7.700000000000000000e+01,6.500000000000000000e+00,4.029999999999999716e+01,8.900000000000000355e+00,4.250000000000000000e+01,2.619999999999999929e+01,1.095100000000000000e+04,2.519999999999999929e+01
1.939999999999999858e+01,8.079999999999999716e+01,1.750000000000000000e+01,7.320000000000000284e+01,1.630000000000000071e+01,9.320000000000000284e+01,3.839999999999999858e+01,2.169999999999999929e+01,2.368000000000000114e+02,2.480000000000000071e+01,9.729999999999999716e+01,3.710000000000000142e+01,1.100000000000000000e+01,5.629999999999999716e+01,7.809999999999999432e+01,4.750000000000000000e+01,1.359999999999999964e+01,3.970000000000000284e+01,7.500000000000000000e+00,4.320000000000000284e+01,2.619999999999999929e+01,1.359600000000000000e+04,1.639999999999999858e+01
1.819999999999999929e+01,5.560000000000000142e+01,9.000000000000000000e+00,7.759999999999999432e+01,1.050000000000000000e+01,3.670000000000000284e+01,1.269999999999999929e+01,3.339999999999999858e+01,2.020000000000000000e+02,1.919999999999999929e+01,6.229999999999999716e+01,9.300000000000000711e+00,9.099999999999999645e+00,6.620000000000000284e+01,3.360000000000000142e+01,4.350000000000000000e+01,1.409999999999999964e+01,2.160000000000000142e+01,3.799999999999999822e+00,2.289999999999999858e+01,1.119999999999999929e+01,4.148800000000000000e+04,1.069999999999999929e+01
2.060000000000000142e+01,8.629999999999999716e+01,1.530000000000000071e+01,7.579999999999999716e+01,1.519999999999999929e+01,1.089000000000000057e+02,4.670000000000000284e+01,4.579999999999999716e+01,2.615000000000000000e+02,3.479999999999999716e+01,9.920000000000000284e+01,3.760000000000000142e+01,1.409999999999999964e+01,6.170000000000000284e+01,5.400000000000000000e+01,7.020000000000000284e+01,9.300000000000000711e+00,3.860000000000000142e+01,7.200000000000000178e+00,4.089999999999999858e+01,3.039999999999999858e+01,1.254800000000000000e+04,1.850000000000000000e+01
1.950000000000000000e+01,9.490000000000000568e+01,7.599999999999999645e+00,8.509999999999999432e+01,9.599999999999999645e+00,7.750000000000000000e+01,1.109999999999999964e+01,1.319999999999999929e+01,1.274000000000000057e+02,9.199999999999999289e+00,6.500000000000000000e+01,8.599999999999999645e+00,5.900000000000000355e+00,1.590000000000000036e+01,3.270000000000000284e+01,3.729999999999999716e+01,7.900000000000000355e+00,2.810000000000000142e+01,1.760000000000000142e+01,3.310000000000000142e+01,5.870000000000000284e+01,1.069700000000000000e+04,1.150000000000000000e+01
1.650000000000000000e+01,6.820000000000000284e+01,4.500000000000000000e+00,8.079999999999999716e+01,8.800000000000000711e+00,4.900000000000000000e+01,1.169999999999999929e+01,2.719999999999999929e+01,1.413000000000000114e+02,1.190000000000000036e+01,6.189999999999999858e+01,1.169999999999999929e+01,5.400000000000000355e+00,2.780000000000000071e+01,1.430000000000000071e+01,3.920000000000000284e+01,1.140000000000000036e+01,2.719999999999999929e+01,1.040000000000000036e+01,3.520000000000000284e+01,4.429999999999999716e+01,1.546700000000000000e+04,1.300000000000000000e+01
9.400000000000000355e+00,2.769999999999999929e+01,5.299999999999999822e+00,7.820000000000000284e+01,6.900000000000000355e+00,1.300000000000000044e+00,6.999999999999999556e-01,2.019999999999999929e+01,1.200999999999999943e+02,1.080000000000000071e+01,2.680000000000000071e+01,4.000000000000000000e+00,5.700000000000000178e+00,2.919999999999999929e+01,1.719999999999999929e+01,3.900000000000000000e+01,6.500000000000000000e+00,1.109999999999999964e+01,2.000000000000000000e+00,1.550000000000000000e+01,3.399999999999999911e+00,6.769900000000000000e+04,4.200000000000000178e+00
2.139999999999999858e+01,7.290000000000000568e+01,8.800000000000000711e+00,7.809999999999999432e+01,1.090000000000000036e+01,5.089999999999999858e+01,4.799999999999999822e+00,3.189999999999999858e+01,1.690000000000000000e+02,1.919999999999999929e+01,6.150000000000000000e+01,6.599999999999999645e+00,4.799999999999999822e+00,4.620000000000000284e+01,5.139999999999999858e+01,5.239999999999999858e+01,5.000000000000000000e+00,1.109999999999999964e+01,1.399999999999999911e+00,2.100000000000000000e+01,7.099999999999999645e+00,6.059300000000000000e+04,5.700000000000000178e+00
1.150000000000000000e+01,5.710000000000000142e+01,1.240000000000000036e+01,7.909999999999999432e+01,1.180000000000000071e+01,1.619999999999999929e+01,1.800000000000000044e+00,1.069999999999999929e+01,1.629000000000000057e+02,2.310000000000000142e+01,4.250000000000000000e+01,1.800000000000000044e+00,1.500000000000000000e+00,5.429999999999999716e+01,1.719999999999999929e+01,3.870000000000000284e+01,2.269999999999999929e+01,3.579999999999999716e+01,5.900000000000000355e+00,3.789999999999999858e+01,3.750000000000000000e+01,1.694200000000000000e+04,1.159999999999999964e+01
1.030000000000000071e+01,4.220000000000000284e+01,1.169999999999999929e+01,7.600000000000000000e+01,1.019999999999999929e+01,3.420000000000000284e+01,1.359999999999999964e+01,3.429999999999999716e+01,2.698999999999999773e+02,3.320000000000000284e+01,1.190999999999999943e+02,9.099999999999999645e+00,1.340000000000000036e+01,7.450000000000000000e+01,8.550000000000000000e+01,6.210000000000000142e+01,4.200000000000000178e+00,2.610000000000000142e+01,1.600000000000000089e+00,3.100000000000000000e+01,1.689999999999999858e+01,2.309800000000000000e+04,1.669999999999999929e+01
1.750000000000000000e+01,6.389999999999999858e+01,1.350000000000000000e+01,7.500000000000000000e+01,1.150000000000000000e+01,5.450000000000000000e+01,1.889999999999999858e+01,2.060000000000000142e+01,1.596999999999999886e+02,1.450000000000000000e+01,8.870000000000000284e+01,1.259999999999999964e+01,8.199999999999999289e+00,5.450000000000000000e+01,5.420000000000000284e+01,4.370000000000000284e+01,6.700000000000000178e+00,3.810000000000000142e+01,3.500000000000000000e+00,4.050000000000000000e+01,1.760000000000000142e+01,1.931200000000000000e+04,2.660000000000000142e+01
1.190000000000000036e+01,6.039999999999999858e+01,1.710000000000000142e+01,7.140000000000000568e+01,1.430000000000000071e+01,6.920000000000000284e+01,4.960000000000000142e+01,8.500000000000000000e+00,2.588999999999999773e+02,2.110000000000000142e+01,1.117000000000000028e+02,2.260000000000000142e+01,2.260000000000000142e+01,8.959999999999999432e+01,7.050000000000000000e+01,8.240000000000000568e+01,0.000000000000000000e+00,5.550000000000000000e+01,4.500000000000000000e+00,3.820000000000000284e+01,3.370000000000000284e+01,9.016000000000000000e+03,4.000000000000000000e+01
1.430000000000000071e+01,5.820000000000000284e+01,1.269999999999999929e+01,7.420000000000000284e+01,1.369999999999999929e+01,5.479999999999999716e+01,3.210000000000000142e+01,2.260000000000000142e+01,2.183000000000000114e+02,2.769999999999999929e+01,8.259999999999999432e+01,2.580000000000000071e+01,1.209999999999999964e+01,6.379999999999999716e+01,3.900000000000000000e+01,4.670000000000000284e+01,1.319999999999999929e+01,2.830000000000000071e+01,2.700000000000000178e+00,4.170000000000000284e+01,1.939999999999999858e+01,2.205600000000000000e+04,2.060000000000000142e+01
1.219999999999999929e+01,5.110000000000000142e+01,1.140000000000000036e+01,7.759999999999999432e+01,1.190000000000000036e+01,2.569999999999999929e+01,1.519999999999999929e+01,3.089999999999999858e+01,1.964000000000000057e+02,3.420000000000000284e+01,4.550000000000000000e+01,1.739999999999999858e+01,8.900000000000000355e+00,4.910000000000000142e+01,4.620000000000000284e+01,3.150000000000000000e+01,0.000000000000000000e+00,2.310000000000000142e+01,2.299999999999999822e+00,3.420000000000000284e+01,1.080000000000000071e+01,3.751900000000000000e+04,1.100000000000000000e+01
1.930000000000000071e+01,7.209999999999999432e+01,1.769999999999999929e+01,7.490000000000000568e+01,1.689999999999999858e+01,8.259999999999999432e+01,4.460000000000000142e+01,2.600000000000000000e+01,2.580000000000000000e+02,3.189999999999999858e+01,8.820000000000000284e+01,3.950000000000000000e+01,1.930000000000000071e+01,7.979999999999999716e+01,6.700000000000000000e+01,4.329999999999999716e+01,5.000000000000000000e+00,3.910000000000000142e+01,4.900000000000000355e+00,4.089999999999999858e+01,2.830000000000000071e+01,1.308700000000000000e+04,2.319999999999999929e+01
9.699999999999999289e+00,3.389999999999999858e+01,5.900000000000000355e+00,8.029999999999999716e+01,5.500000000000000000e+00,7.599999999999999645e+00,5.799999999999999822e+00,3.360000000000000142e+01,1.440000000000000000e+02,1.169999999999999929e+01,3.400000000000000000e+01,5.000000000000000000e+00,1.040000000000000036e+01,3.489999999999999858e+01,2.410000000000000142e+01,2.600000000000000000e+01,5.299999999999999822e+00,1.819999999999999929e+01,2.500000000000000000e+00,2.669999999999999929e+01,5.299999999999999822e+00,3.924300000000000000e+04,6.900000000000000355e+00
1.509999999999999964e+01,6.010000000000000142e+01,1.739999999999999858e+01,7.329999999999999716e+01,1.630000000000000071e+01,5.110000000000000142e+01,3.110000000000000142e+01,3.289999999999999858e+01,2.413000000000000114e+02,2.389999999999999858e+01,8.209999999999999432e+01,2.500000000000000000e+01,1.150000000000000000e+01,6.979999999999999716e+01,5.800000000000000000e+01,6.000000000000000000e+01,1.739999999999999858e+01,2.830000000000000071e+01,1.800000000000000044e+00,3.760000000000000142e+01,1.789999999999999858e+01,1.892800000000000000e+04,1.730000000000000071e+01
1.569999999999999929e+01,6.790000000000000568e+01,1.380000000000000071e+01,7.190000000000000568e+01,1.340000000000000036e+01,6.590000000000000568e+01,3.339999999999999858e+01,3.239999999999999858e+01,2.460000000000000000e+02,2.510000000000000142e+01,9.540000000000000568e+01,3.000000000000000000e+01,1.140000000000000036e+01,7.000000000000000000e+01,5.479999999999999716e+01,5.320000000000000284e+01,1.169999999999999929e+01,3.150000000000000000e+01,2.899999999999999911e+00,3.760000000000000142e+01,1.490000000000000036e+01,1.836600000000000000e+04,1.769999999999999929e+01
1.440000000000000036e+01,7.129999999999999716e+01,1.540000000000000036e+01,7.250000000000000000e+01,1.559999999999999964e+01,6.820000000000000284e+01,4.520000000000000284e+01,4.189999999999999858e+01,2.135000000000000000e+02,2.410000000000000142e+01,7.320000000000000284e+01,3.789999999999999858e+01,1.090000000000000036e+01,5.150000000000000000e+01,4.789999999999999858e+01,5.029999999999999716e+01,8.199999999999999289e+00,2.530000000000000071e+01,2.200000000000000178e+00,4.000000000000000000e+01,1.369999999999999929e+01,2.032000000000000000e+04,1.900000000000000000e+01
1.330000000000000071e+01,6.959999999999999432e+01,1.969999999999999929e+01,7.450000000000000000e+01,1.459999999999999964e+01,6.389999999999999858e+01,2.210000000000000142e+01,3.379999999999999716e+01,2.395999999999999943e+02,2.769999999999999929e+01,8.390000000000000568e+01,1.850000000000000000e+01,1.140000000000000036e+01,5.789999999999999858e+01,4.510000000000000142e+01,4.450000000000000000e+01,1.899999999999999911e+00,1.669999999999999929e+01,5.999999999999999778e-01,4.189999999999999858e+01,1.330000000000000071e+01,2.349500000000000000e+04,1.660000000000000142e+01
1.810000000000000142e+01,8.220000000000000284e+01,1.300000000000000000e+01,7.529999999999999716e+01,1.509999999999999964e+01,7.679999999999999716e+01,3.689999999999999858e+01,3.189999999999999858e+01,2.273000000000000114e+02,2.110000000000000142e+01,8.690000000000000568e+01,3.370000000000000284e+01,1.769999999999999929e+01,5.089999999999999858e+01,5.629999999999999716e+01,5.060000000000000142e+01,6.900000000000000355e+00,2.800000000000000000e+01,5.900000000000000355e+00,4.310000000000000142e+01,2.819999999999999929e+01,1.539300000000000000e+04,1.769999999999999929e+01
1.290000000000000036e+01,6.400000000000000000e+01,7.900000000000000355e+00,6.840000000000000568e+01,1.319999999999999929e+01,6.870000000000000284e+01,7.029999999999999716e+01,7.599999999999999645e+00,1.911999999999999886e+02,3.279999999999999716e+01,8.609999999999999432e+01,7.029999999999999716e+01,1.300000000000000000e+01,6.950000000000000000e+01,4.400000000000000000e+01,9.909999999999999432e+01,6.799999999999999822e+00,2.250000000000000000e+01,5.500000000000000000e+00,4.039999999999999858e+01,1.860000000000000142e+01,1.375600000000000000e+04,2.339999999999999858e+01
1.000000000000000000e+01,5.739999999999999858e+01,9.300000000000000711e+00,7.500000000000000000e+01,1.639999999999999858e+01,3.929999999999999716e+01,1.950000000000000000e+01,3.350000000000000000e+01,2.165999999999999943e+02,3.600000000000000000e+01,8.140000000000000568e+01,2.450000000000000000e+01,1.390000000000000036e+01,4.800000000000000000e+01,4.039999999999999858e+01,3.920000000000000284e+01,2.799999999999999822e+00,1.200000000000000000e+01,1.800000000000000044e+00,4.229999999999999716e+01,1.119999999999999929e+01,2.897700000000000000e+04,1.719999999999999929e+01
1.430000000000000071e+01,6.879999999999999716e+01,1.219999999999999929e+01,6.900000000000000000e+01,1.280000000000000071e+01,7.970000000000000284e+01,4.089999999999999858e+01,4.350000000000000000e+01,2.585000000000000000e+02,3.200000000000000000e+01,9.550000000000000000e+01,3.770000000000000284e+01,9.599999999999999645e+00,7.029999999999999716e+01,5.760000000000000142e+01,5.560000000000000142e+01,7.900000000000000355e+00,1.950000000000000000e+01,3.100000000000000089e+00,4.089999999999999858e+01,1.739999999999999858e+01,1.797400000000000000e+04,1.780000000000000071e+01
1.430000000000000071e+01,6.650000000000000000e+01,1.119999999999999929e+01,8.129999999999999716e+01,1.209999999999999964e+01,6.790000000000000568e+01,3.220000000000000284e+01,3.460000000000000142e+01,2.625000000000000000e+02,2.810000000000000142e+01,7.850000000000000000e+01,3.210000000000000142e+01,1.359999999999999964e+01,8.379999999999999716e+01,9.290000000000000568e+01,6.529999999999999716e+01,2.700000000000000178e+00,2.010000000000000142e+01,1.399999999999999911e+00,4.200000000000000000e+01,1.559999999999999964e+01,1.900700000000000000e+04,2.100000000000000000e+01
